locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
2277,CARABAYLLO,Lima,PE,2020-04-12T21:00:00+00:00,2020-04-12T20:00:00-01:00,pm10,26.75,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T20:00:00+00:00,2020-04-12T19:00:00-01:00,pm10,41.6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T20:00:00+00:00,2020-04-12T19:00:00-01:00,pm25,8.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T19:00:00+00:00,2020-04-12T18:00:00-01:00,pm25,9.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T19:00:00+00:00,2020-04-12T18:00:00-01:00,pm10,36.25,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T18:00:00+00:00,2020-04-12T17:00:00-01:00,pm10,40.39,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T18:00:00+00:00,2020-04-12T17:00:00-01:00,pm25,9.37,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T17:00:00+00:00,2020-04-12T16:00:00-01:00,pm25,7.37,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T17:00:00+00:00,2020-04-12T16:00:00-01:00,pm10,48.03,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T16:00:00+00:00,2020-04-12T15:00:00-01:00,pm10,24.8,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T16:00:00+00:00,2020-04-12T15:00:00-01:00,pm25,10.49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T15:00:00+00:00,2020-04-12T14:00:00-01:00,pm25,14.27,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T15:00:00+00:00,2020-04-12T14:00:00-01:00,pm10,39.03,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T14:00:00+00:00,2020-04-12T13:00:00-01:00,pm10,36.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T14:00:00+00:00,2020-04-12T13:00:00-01:00,pm25,6.49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T13:00:00+00:00,2020-04-12T12:00:00-01:00,pm25,6.77,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T13:00:00+00:00,2020-04-12T12:00:00-01:00,pm10,31.59,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T12:00:00+00:00,2020-04-12T11:00:00-01:00,pm10,32.12,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T12:00:00+00:00,2020-04-12T11:00:00-01:00,pm25,3.35,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T11:00:00+00:00,2020-04-12T10:00:00-01:00,pm25,5.38,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T11:00:00+00:00,2020-04-12T10:00:00-01:00,pm10,25.02,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T10:00:00+00:00,2020-04-12T09:00:00-01:00,pm10,19.67,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T10:00:00+00:00,2020-04-12T09:00:00-01:00,pm25,9.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T09:00:00+00:00,2020-04-12T08:00:00-01:00,pm25,8.21,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T09:00:00+00:00,2020-04-12T08:00:00-01:00,pm10,20.59,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T08:00:00+00:00,2020-04-12T07:00:00-01:00,pm10,28.75,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T08:00:00+00:00,2020-04-12T07:00:00-01:00,pm25,9.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T07:00:00+00:00,2020-04-12T06:00:00-01:00,pm25,10.82,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T07:00:00+00:00,2020-04-12T06:00:00-01:00,pm10,31.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T06:00:00+00:00,2020-04-12T05:00:00-01:00,pm10,26.45,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T06:00:00+00:00,2020-04-12T05:00:00-01:00,pm25,4.42,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T05:00:00+00:00,2020-04-12T04:00:00-01:00,pm25,4.59,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T05:00:00+00:00,2020-04-12T04:00:00-01:00,pm10,25.69,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T04:00:00+00:00,2020-04-12T03:00:00-01:00,pm10,27.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T04:00:00+00:00,2020-04-12T03:00:00-01:00,pm25,7.73,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T03:00:00+00:00,2020-04-12T02:00:00-01:00,pm25,6.43,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T03:00:00+00:00,2020-04-12T02:00:00-01:00,pm10,34.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T02:00:00+00:00,2020-04-12T01:00:00-01:00,pm10,30.55,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T02:00:00+00:00,2020-04-12T01:00:00-01:00,pm25,8.76,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T01:00:00+00:00,2020-04-12T00:00:00-01:00,pm25,8.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T01:00:00+00:00,2020-04-12T00:00:00-01:00,pm10,31.67,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T00:00:00+00:00,2020-04-11T23:00:00-01:00,pm10,37.61,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-12T00:00:00+00:00,2020-04-11T23:00:00-01:00,pm25,10.87,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T23:00:00+00:00,2020-04-11T22:00:00-01:00,pm25,11.11,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T23:00:00+00:00,2020-04-11T22:00:00-01:00,pm10,49.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T22:00:00+00:00,2020-04-11T21:00:00-01:00,pm10,53.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T22:00:00+00:00,2020-04-11T21:00:00-01:00,pm25,15.39,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T21:00:00+00:00,2020-04-11T20:00:00-01:00,pm25,14.63,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T21:00:00+00:00,2020-04-11T20:00:00-01:00,pm10,47.85,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T20:00:00+00:00,2020-04-11T19:00:00-01:00,pm10,67.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T20:00:00+00:00,2020-04-11T19:00:00-01:00,pm25,11.52,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T19:00:00+00:00,2020-04-11T18:00:00-01:00,pm25,13.31,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T19:00:00+00:00,2020-04-11T18:00:00-01:00,pm10,58.61,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T18:00:00+00:00,2020-04-11T17:00:00-01:00,pm10,73.99,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T18:00:00+00:00,2020-04-11T17:00:00-01:00,pm25,21.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T17:00:00+00:00,2020-04-11T16:00:00-01:00,pm25,19.43,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T17:00:00+00:00,2020-04-11T16:00:00-01:00,pm10,86.3,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T16:00:00+00:00,2020-04-11T15:00:00-01:00,pm10,88.3,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T16:00:00+00:00,2020-04-11T15:00:00-01:00,pm25,18.26,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T15:00:00+00:00,2020-04-11T14:00:00-01:00,pm25,12.08,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T15:00:00+00:00,2020-04-11T14:00:00-01:00,pm10,77.91,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T14:00:00+00:00,2020-04-11T13:00:00-01:00,pm10,66.85,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T14:00:00+00:00,2020-04-11T13:00:00-01:00,pm25,10.56,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T13:00:00+00:00,2020-04-11T12:00:00-01:00,pm25,9.05,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T13:00:00+00:00,2020-04-11T12:00:00-01:00,pm10,52.03,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T12:00:00+00:00,2020-04-11T11:00:00-01:00,pm10,42.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T12:00:00+00:00,2020-04-11T11:00:00-01:00,pm25,7.53,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T11:00:00+00:00,2020-04-11T10:00:00-01:00,pm25,6.76,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T11:00:00+00:00,2020-04-11T10:00:00-01:00,pm10,27.6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T10:00:00+00:00,2020-04-11T09:00:00-01:00,pm10,28.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T10:00:00+00:00,2020-04-11T09:00:00-01:00,pm25,8.3,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T09:00:00+00:00,2020-04-11T08:00:00-01:00,pm25,6.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T09:00:00+00:00,2020-04-11T08:00:00-01:00,pm10,21.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T08:00:00+00:00,2020-04-11T07:00:00-01:00,pm10,30.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T08:00:00+00:00,2020-04-11T07:00:00-01:00,pm25,8.36,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T07:00:00+00:00,2020-04-11T06:00:00-01:00,pm25,6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T07:00:00+00:00,2020-04-11T06:00:00-01:00,pm10,15.81,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T06:00:00+00:00,2020-04-11T05:00:00-01:00,pm10,20.63,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T06:00:00+00:00,2020-04-11T05:00:00-01:00,pm25,7.68,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T05:00:00+00:00,2020-04-11T04:00:00-01:00,pm25,3.52,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T05:00:00+00:00,2020-04-11T04:00:00-01:00,pm10,16.1,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T04:00:00+00:00,2020-04-11T03:00:00-01:00,pm10,16.02,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T04:00:00+00:00,2020-04-11T03:00:00-01:00,pm25,3.82,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T03:00:00+00:00,2020-04-11T02:00:00-01:00,pm25,4.55,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T03:00:00+00:00,2020-04-11T02:00:00-01:00,pm10,16.75,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T02:00:00+00:00,2020-04-11T01:00:00-01:00,pm10,21.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T02:00:00+00:00,2020-04-11T01:00:00-01:00,pm25,7.36,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T01:00:00+00:00,2020-04-11T00:00:00-01:00,pm25,7.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T01:00:00+00:00,2020-04-11T00:00:00-01:00,pm10,24.11,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T00:00:00+00:00,2020-04-10T23:00:00-01:00,pm10,32.01,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-11T00:00:00+00:00,2020-04-10T23:00:00-01:00,pm25,8.57,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T23:00:00+00:00,2020-04-10T22:00:00-01:00,pm25,14.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T23:00:00+00:00,2020-04-10T22:00:00-01:00,pm10,32.64,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T22:00:00+00:00,2020-04-10T21:00:00-01:00,pm10,28.25,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T22:00:00+00:00,2020-04-10T21:00:00-01:00,pm25,17.08,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T21:00:00+00:00,2020-04-10T20:00:00-01:00,pm25,17.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T21:00:00+00:00,2020-04-10T20:00:00-01:00,pm10,36.41,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T20:00:00+00:00,2020-04-10T19:00:00-01:00,pm10,42.64,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T20:00:00+00:00,2020-04-10T19:00:00-01:00,pm25,14.84,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T19:00:00+00:00,2020-04-10T18:00:00-01:00,pm25,12.6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T19:00:00+00:00,2020-04-10T18:00:00-01:00,pm10,35.86,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T18:00:00+00:00,2020-04-10T17:00:00-01:00,pm10,43.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T18:00:00+00:00,2020-04-10T17:00:00-01:00,pm25,17.56,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T17:00:00+00:00,2020-04-10T16:00:00-01:00,pm25,21.63,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T17:00:00+00:00,2020-04-10T16:00:00-01:00,pm10,50.57,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T16:00:00+00:00,2020-04-10T15:00:00-01:00,pm10,51.72,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T16:00:00+00:00,2020-04-10T15:00:00-01:00,pm25,20.86,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T15:00:00+00:00,2020-04-10T14:00:00-01:00,pm25,20.02,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T15:00:00+00:00,2020-04-10T14:00:00-01:00,pm10,55.74,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T14:00:00+00:00,2020-04-10T13:00:00-01:00,pm10,52.92,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T14:00:00+00:00,2020-04-10T13:00:00-01:00,pm25,12.12,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T13:00:00+00:00,2020-04-10T12:00:00-01:00,pm25,9.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T13:00:00+00:00,2020-04-10T12:00:00-01:00,pm10,39.58,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T12:00:00+00:00,2020-04-10T11:00:00-01:00,pm10,44.07,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T12:00:00+00:00,2020-04-10T11:00:00-01:00,pm25,5.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T11:00:00+00:00,2020-04-10T10:00:00-01:00,pm25,8.03,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T11:00:00+00:00,2020-04-10T10:00:00-01:00,pm10,29.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T10:00:00+00:00,2020-04-10T09:00:00-01:00,pm10,22.96,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T10:00:00+00:00,2020-04-10T09:00:00-01:00,pm25,4.38,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T09:00:00+00:00,2020-04-10T08:00:00-01:00,pm25,6.99,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T09:00:00+00:00,2020-04-10T08:00:00-01:00,pm10,22.84,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T08:00:00+00:00,2020-04-10T07:00:00-01:00,pm10,21.1,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T08:00:00+00:00,2020-04-10T07:00:00-01:00,pm25,5.77,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T07:00:00+00:00,2020-04-10T06:00:00-01:00,pm25,4.63,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T07:00:00+00:00,2020-04-10T06:00:00-01:00,pm10,19.77,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T06:00:00+00:00,2020-04-10T05:00:00-01:00,pm10,18.34,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T06:00:00+00:00,2020-04-10T05:00:00-01:00,pm25,4.51,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T05:00:00+00:00,2020-04-10T04:00:00-01:00,pm25,4.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T05:00:00+00:00,2020-04-10T04:00:00-01:00,pm10,16.86,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T04:00:00+00:00,2020-04-10T03:00:00-01:00,pm10,18.06,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T04:00:00+00:00,2020-04-10T03:00:00-01:00,pm25,5.16,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T03:00:00+00:00,2020-04-10T02:00:00-01:00,pm25,5.05,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T03:00:00+00:00,2020-04-10T02:00:00-01:00,pm10,20.08,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T02:00:00+00:00,2020-04-10T01:00:00-01:00,pm10,23.49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T02:00:00+00:00,2020-04-10T01:00:00-01:00,pm25,5.28,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T01:00:00+00:00,2020-04-10T00:00:00-01:00,pm25,2.57,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T01:00:00+00:00,2020-04-10T00:00:00-01:00,pm10,23.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T00:00:00+00:00,2020-04-09T23:00:00-01:00,pm10,18.29,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-10T00:00:00+00:00,2020-04-09T23:00:00-01:00,pm25,5.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T23:00:00+00:00,2020-04-09T22:00:00-01:00,pm25,11.53,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T23:00:00+00:00,2020-04-09T22:00:00-01:00,pm10,19.62,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T22:00:00+00:00,2020-04-09T21:00:00-01:00,pm10,23.61,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T22:00:00+00:00,2020-04-09T21:00:00-01:00,pm25,14.65,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T21:00:00+00:00,2020-04-09T20:00:00-01:00,pm25,8.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T21:00:00+00:00,2020-04-09T20:00:00-01:00,pm10,33.87,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T20:00:00+00:00,2020-04-09T19:00:00-01:00,pm10,23.74,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T20:00:00+00:00,2020-04-09T19:00:00-01:00,pm25,7.52,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T19:00:00+00:00,2020-04-09T18:00:00-01:00,pm25,8.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T19:00:00+00:00,2020-04-09T18:00:00-01:00,pm10,23.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T18:00:00+00:00,2020-04-09T17:00:00-01:00,pm10,29.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T18:00:00+00:00,2020-04-09T17:00:00-01:00,pm25,5.64,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T17:00:00+00:00,2020-04-09T16:00:00-01:00,pm25,9.75,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T17:00:00+00:00,2020-04-09T16:00:00-01:00,pm10,24.54,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T16:00:00+00:00,2020-04-09T15:00:00-01:00,pm10,28.02,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T16:00:00+00:00,2020-04-09T15:00:00-01:00,pm25,14.35,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T15:00:00+00:00,2020-04-09T14:00:00-01:00,pm25,18.48,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T15:00:00+00:00,2020-04-09T14:00:00-01:00,pm10,63.39,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T14:00:00+00:00,2020-04-09T13:00:00-01:00,pm10,53.32,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T14:00:00+00:00,2020-04-09T13:00:00-01:00,pm25,11.55,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T13:00:00+00:00,2020-04-09T12:00:00-01:00,pm25,8.12,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T13:00:00+00:00,2020-04-09T12:00:00-01:00,pm10,44.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T12:00:00+00:00,2020-04-09T11:00:00-01:00,pm10,41.34,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T12:00:00+00:00,2020-04-09T11:00:00-01:00,pm25,10.44,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T11:00:00+00:00,2020-04-09T10:00:00-01:00,pm25,10.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T11:00:00+00:00,2020-04-09T10:00:00-01:00,pm10,32.53,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T10:00:00+00:00,2020-04-09T09:00:00-01:00,pm10,27.02,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T10:00:00+00:00,2020-04-09T09:00:00-01:00,pm25,11.59,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T09:00:00+00:00,2020-04-09T08:00:00-01:00,pm25,8.91,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T09:00:00+00:00,2020-04-09T08:00:00-01:00,pm10,25.48,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T08:00:00+00:00,2020-04-09T07:00:00-01:00,pm10,23.84,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T08:00:00+00:00,2020-04-09T07:00:00-01:00,pm25,11.45,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T07:00:00+00:00,2020-04-09T06:00:00-01:00,pm25,8.68,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T07:00:00+00:00,2020-04-09T06:00:00-01:00,pm10,24.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T06:00:00+00:00,2020-04-09T05:00:00-01:00,pm10,24.18,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T06:00:00+00:00,2020-04-09T05:00:00-01:00,pm25,5.53,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-04-09T05:00:00+00:00,2020-04-09T04:00:00-01:00,pm25,3.91,µg/m³,-11.902194,-77.033639
